it,time,Mass,Momentum,Epot,Ekin,Etot,L2norm,incomp_error,rho_1,rho_2,rho_3,rho_4,rho_5
37,7.4,31.4159198764388,-2.53484299773975e-15,0.22799420400262,157.405148225244,157.633142429247,4.43721976547107,0,4.27278957896675,1.75095770933742,0.10935928018037,0.00737211552813415,0.00243424895823033
38,7.6,31.4159196054549,5.85358957619963e-15,0.394395157493379,157.26705041723,157.661445574723,4.43721977626492,0,5.66115124086037,1.85451092658444,0.0987902866803691,0.00886391677608286,0.00285604632551892
39,7.8,31.4159207681526,1.13713028006403e-14,0.611226214328319,157.075149263092,157.686375477421,4.43721999015168,0,7.07823112127565,1.89757377980737,0.0951838349229624,0.00970685594025209,0.00338985688681149
40,8,31.4159215687144,3.44338850845852e-16,0.863232907117442,156.838859350979,157.702092258097,4.43722027052377,0,8.43383907901905,1.89727253834271,0.104207153466159,0.0105726592089335,0.00405938756287556
41,8.2,31.4159231134901,1.85114724780251e-15,1.12478599204844,156.579127399487,157.703913391536,4.4372205324998,0,9.64186563627955,1.88485213860738,0.12721601789618,0.0117781743807115,0.00485101667489136
42,8.4,31.415922676966,1.91594338879869e-15,1.36721131004761,156.323531063046,157.690742373094,4.43722045711937,0,10.6385166054365,1.9008567282194,0.161229504010194,0.0130057859795372,0.00596565849708864
43,8.6,31.4159230335,1.16861902586782e-15,1.56156040534159,156.102350526572,157.663910931913,4.43722048316238,0,11.3716628082878,1.98191369311772,0.203524071467581,0.0135809247483663,0.00748022375802891
44,8.8,31.4159206214641,5.29971229601592e-16,1.68702024715915,155.940934316134,157.627954563293,4.4372200167999,0,11.8152946644494,2.1556850641631,0.253290051518237,0.0132434949038142,0.00959636609189275
45,9,31.4159236829779,-1.49957163595795e-15,1.73473193518317,155.854588044308,157.589319979491,4.43722063566248,0,11.969018750179,2.4355020717403,0.3137881030101,0.0121399845720503,0.0124487851595779
46,9.2,31.4159228799884,-1.40630244737824e-15,1.70915655020925,155.845406464132,157.554563014342,4.4372203480365,0,11.8579801479378,2.82026052642182,0.39134966440264,0.0105220297516213,0.0164124771685792
47,9.4,31.4159246160117,-1.99728449926689e-15,1.62636318194866,155.90267020014,157.529033382089,4.43722085474148,0,11.5309072679031,3.29841644803069,0.492326710212748,0.00849610476721054,0.021945612361537
48,9.6,31.4159218693475,-1.27532642849397e-15,1.50995478955556,156.005864851366,157.515819640921,4.43722023442888,0,11.0561378260172,3.85443512509239,0.620694849660988,0.00639459671472745,0.029756816837521
49,9.8,31.4159242165287,-1.27717584607066e-15,1.38605741232498,156.129535210185,157.51559262251,4.43722070012308,0,10.5158410807508,4.47516002937064,0.776970075650382,0.00492119392851281,0.0407258772765685
50,10,31.4159231159649,-4.51292482134077e-15,1.27913356420025,156.247904205832,157.527037770032,4.43722050762379,0,9.99953637323285,5.15436397254631,0.958333754618526,0.00590593276885252,0.0560853413280754
51,10.2,31.4159229063301,-3.2275330374744e-16,1.20944840475583,156.33858613081,157.548034535565,4.43722035348142,0,9.59627467094188,5.89299797230381,1.1596673228498,0.0122976841139432,0.0773127191186759
52,10.4,31.4159240670745,-2.00226728259401e-15,1.1929446376347,156.38373608056,157.576680718195,4.43722087434177,0,9.38739200805939,6.69611877777495,1.37393936430465,0.0281854732974921,0.106160863805875
